,tweet_id,author_id,tweet_text
343,1541100362798710787,1518684700646293505,"Hey #democrats #liberals…

If a woman is pregnant and someone kills her, how many murder charges does that person receive if both die?

Asking for a friend.

#RoeVWade #RoeVsWade #America #USA #world #women #pregnancy"
344,1540790809020211200,1518684700646293505,"#RoeVsWade #RoeVWade 

If you want an abortion law, with specific stipulations, start calling your state representatives. Acting foolish in the streets is not the answer. You look like clowns.

🤡🤡🤡🤡"
345,1540768548393476097,1518684700646293505,"#RoeVWade 

Abstinence…no sex until you want to get pregnant. 

As for rape or incest, get your state to pass an abortion LAW with specific stipulations. This is why SCOTUS sent it back to the states. It was never a LAW, just a ruling.
 
Start contacting your state reps!"
346,1540392027443052545,912883345033371648,"The problem with Roe from a legal standpoint was always that it vastly overstepped the limits of the court (even Ginsburg acknowledged this) and fabricated a ""right"" to abortion wholecloth from the Equal Protection clause. Obergefell by contrast applied 14A to the letter."
347,1540367133657518082,1518696814131789833,The pro-life movement needs to focus on a total ban on abortion. #RoeVsWade
348,1540346179497648130,1518696814131789833,Abortion will be view the same way as slavery. #Dobbs
349,1540345703905517570,1518696814131789833,"The vaccine destroyed mens sperm counts, now roe v wade is overturned. If you didn’t take the vaccine your about to have a handmaiden! #Dobbs"
350,1540343585882705921,1518696814131789833,Now the pro-life movement can focus on a total ban on abortion in America! #Dobbs
351,1540865648246624262,1540499446026338312,"The cult of inclusion, Who a month ago was still trying to convince the masses that men can get pregnant, Now are saying men have no right to have an opinion in the abortion discussion, What about those ""pregnant men"" isn't this transphobic. #RoeVsWade #BabiesLivesMatter"
352,1540380824889356288,1519003218730180616,It's the end of the world as we know it... and I feel fine! 😁 #RoeVsWade #SupremeCourt #RoeVWade #ProLife #unwavering
353,1540356532851851264,371357574,Praising God that Roe was overturned. I had started to think I would never see this overturned.  Abortion is horrific. It is such a joy to know that millions of babies will live. Now to pray that states with legal abortion begin to move to protecting the life of the unborn too!
354,1540338779386281985,23134835,"Thank you LORD!!!  Roe, an abortion of justice, is dead.  GOD, please bless this land again.  Send your Holy Spirit over this land.  Protect us and heal us.  Purge the evil from among us.  Amen."
355,1541457225121730560,1540751173275328512,The left’s speaking in tongues meltdown over this #RoeVWade decision is reminiscent of film representations of demons clinging to possessed people. It’s as if they physically carry a primal evil in their guts that they can’t expel. #SCOTUS #ProLife
356,1541085749289918470,1265007228890816518,"""abstinence is unreasonable.  if i want a career, i need an abortion.""

""i'm a lustful narcissist who doesn't like the idea of responsibility and consequences."""
357,1540527480339136515,1488344795978166273,"Just curious. 

What's the leading cause of death for unborn children?"
358,1540844524955529217,1473151451782270979,Today is the first day of living in a Post-Roe world 💗 #RoeVWade
359,1540641120253878272,1433129609248260103,"I thought the left want equality this decision will be more equal, than letting a elite judge decide for you and at the time they will be was men.
I thought the left supported BLM, abortion in the higher in the."
360,1540417595509194754,1373061488483651584,"Psssst...I have a secret to tell you. Abortion is not a constitutional right. Also, this did not ban abortion. Instead of screeching like demons in the streets go read something educational and stop letting the media and politicians do your thinking for you."
361,1541497184901906439,1536342842913734656,"Hey, pregnant women who want an #Abortion... get a #COVID19 booster shot. You'll have a good chance of miscarrying.
#RoeVWade"
362,1541441030100324352,1536342842913734656,"The math is simple.
Corporations know it's cheaper to pay for your #abortion than to pay for #maternity leave and another family member added to your #HealthInsurance .
#RoeVsWade #AbortionIsHealthcare"
363,1541440157554966530,1536342842913734656,"So, I guess the #RoeVsWade decision puts a damper on #Democrats plans to add a drive through #abortion window at Starbucks."
364,1541103464419295232,1536342842913734656,"So many lesbo looking humans bitching about abortion. 
I think it's from a lack of dick.
Right, @JReturns3 ??"
365,1541092672718479360,1536342842913734656,"The ironic part of all these liberal ""women"" screaming about abortion is the more babies they kill (700,00 a year) the fewer liberals there will be.
#RoeVsWade #RoeOverturned"
366,1540702246320500737,1473362411952513026,"Pro abortionists: men dont get a say in what women do with our bodies 

Also pro abortionists: ""agrees with pro abortion men""

Correction: men dont get a say in what women do with their bodies if we dont agree with them 
#ProLife #ProLifeGeneration #abortionismurder"
367,1540701577790595072,1473362411952513026,Interesting how those who are for abortion have already been born🤔 #ProLifeGeneration #ProLife #abortionismurder
368,1540458777794826241,1473362411952513026,I haven't seen democrats this mad since yesterday #RoeVWade #LifeIsAHumanRight #marchforlife #prolife
369,1540381627750178817,1507814193256349708,"The SCOTUS in overturning #RoeVsWade has not outlawed abortion, but instead has turned the decision over to the states. This is now an argument that is won over with words, moving to the states you support, and copying states that ate doing it better."
370,1540371286995632128,1536342842913734656,"The unhinged #Democrat #riots that are about to begin is why we need the #2A, you violent,  unhinged feral animals. 
#DobbsvJackson #AbortionIsNotHealthcare 
#SCOTUS 
#RoeVWade"
371,1540369533755703296,1536342842913734656,"The two major #supremecourt decisions from yesterday  and today have proven 3 things:

Liberal men are pussies.
Liberal women are whores.
Both of them are stupid AF.

#ConcealedCarry #DobbsvJackson #RoeVWade #FJB #2A #SCOTUS"
372,1540322851030441990,1536342842913734656,"When the #SCOTUS decides against #Abortion, the violent baby killers will destroy their own cities.
Enjoy.
#RoeVWade #AbortionIsMurder"
373,1542183482545389569,1426215997841756160,"Just got my corporate ‘some of you need to calm down’ email about Roe v. Wade &amp; call the EAP line, but travel-expense reimbursement up to 100 miles as permitted by law &amp; covered under the plan will be good. Don’t worry, that shady ‘use at your discretion PTO policy…."
374,1541745865009860608,1091018939591786499,"Abortion will not fix:
-fostercare
-adoption
-poverty

Yes, those all need to be fixed but killing children is never the answer. Pro-life states can now focus their attention on those, and in large part that's due to not having to fight just to keep people from killing kids!"
375,1541741555194777600,1091018939591786499,"It's still weird to me how many conservatives actually seem grumpy about #RoeVsWade being overturned.

Some of us have fought for the rights of the unborn for decades! I still can't get over how big of a win this is culturally, constitutionally, and most important morally!"
376,1540885220920070146,1091018939591786499,"Losing friends, family and followers for for being unabashedly pro-life

If you stand for the rights of the unborn drop a like and comment and I'll follow you 👍
#ProLifeGeneration"
377,1540804574029774848,1296261453389987840,Abortion activists say a baby isn’t human until it’s out of the womb. So they establish a place where humans can no longer be called human and then kill them by the millions. Isn’t that what the Nazis did? #RoeVWade
378,1540800692029358080,1296261453389987840,We have failed to teach the idea of personal responsibility. This failure has led to the hookup culture and the rise in unwanted pregnancies. Abortion isn’t about health care but about removing consequences. Don’t partake in sex if you aren’t ready for the consequence #RoeVsWade
379,1540739595897229314,1091018939591786499,"If ""abortion is only a small part of what Planned Parenthood does"" why are so many of them closing today?
#RoeVsWade"
380,1540670436945657857,1091018939591786499,"Abortion should never be used for birth control.

If you think there are cases that it should be permitted I want to hear your arguments."
381,1540433041444802562,1091018939591786499,Is the pro-abortionists plan to be so intensly awful that they make the case for abortion because you wish their mothers had one?
382,1540394287900332033,1091018939591786499,"Roe vs Wade?

More like

Hoe vs Wade!"
383,1540381088203395073,1091018939591786499,If you think abortion is good for women you don't actually care about women.
384,1540370603558985729,1532925944435974144,Christian bale and roe vs wade getting overturned are both trending. It’s so over for them
385,1540364714252943360,1426215997841756160,"Honestly.  It's a great day.  Liberals losing their minds over two days while they can still get an abortion in their blue states is amazing.  Going to donate to a pregnancy center in their honor.  Every ""friend"" that posts about my body my choice is getting a donation letter"
386,1540351100385124353,1427068983581286400,"Roe v. Wade has finally been overturned, from a bogus ruling so long ago.

#RowvWade #AmericaFirst #SupremeCourt #W"
387,1540349451293888512,1427068983581286400,"Abortion was never a right and they shouldnt have given women the ability to murder babies whatsoever.
This is a huge victory for Life &amp; God!!!"
388,1541820621411213313,1511510727961546752,"Are democrats the only ones who believe all the fear porn? If you get covid you're gonna die, reversing roe v Wade women are gonna die, if you don't get the jab you're gonna die, if you don't support climate change you're gonna die. #Lies #BidenIsAFailure"
389,1540756341571985410,1540703513818419202,"We are at the mercy of a generation who has only read two books in their lifetime. 

Harry Potter and Handmaids Tale.

If I'm being real, they've probably only watched the film adaptations.

#RoeVWade"
390,1540369501409116163,2178861633,ABORTION IS MURDER
391,1540805833033977856,1539550250817437697,"My God, with all the #RoeVWade stuff, I'm absolutely drained laughing at these fat feminist."
392,1540444258313936898,24283435,"Wade begins with W and Roe begins with a Japanese L
Shoulda been known from da start"
393,1540413879188131842,1539656162026684419,"Support came not only from Republicans but from a 39-year-old, second-term Democrat: Joseph R. Biden Jr.  When Joe Biden Voted to Let States Overturn Roe v. Wade"
394,1540413432540848129,1539656162026684419,When Joe Biden Voted to Let States Overturn Roe v. Wade 1981
395,1540413331546177537,1539656162026684419,The amendment — which the National Abortion Rights Action League called “the most devastating attack yet on abortion rights” — cleared a key hurdle in the Senate Judiciary Committee in March 1982.
396,1540370264403353601,1468664646173442051,"Today is a historical day in America. Life wins. Roe v. Wade has been overturned. May God bless all of our justices, churches, pregnancy centers, and all of those whom people will attempt to do harm. #Roevwade #LifeWins #ProLife #DobbsvJackson #History"
397,1541479056444915713,1331458773479723008,"In 1973, Roe v Wade was pulled from thin air.
 
The left has conveniently forgotten what their judicial idol Ruth Bader Ginsberg herself said.
 
￼"
398,1540421436665470976,1331458773479723008,“Held: The Constitution does not confer a right to abortion; Roe and Casey are overruled; and the authority to regulate abortion is returned to the people and their elected representatives.”
399,1540382344477032450,1331458773479723008,Roe v Wade overturned! Praise God!!
400,1540339136376328193,1491812304391966723,Oh boy  Roe v Wade overturned by the Supreme Court. Fasten your seat belt!
401,1541185928865144833,1327965065287520258,"Mississippi is awesome!

✅Pioneer the way to overturn Roe v Wade!

✅Win back to back CWS National Championships!

#CWSOmaha #CWS2022 #CWS #hailstate #hottytoddy #RoeVsWade #RoeOverturned #OleMiss"
402,1540704579851001856,1456719519368597504,I believe pro choice supporters are afraid to let this go to the voters because they know we won’t put up with abortion extremes.
403,1540406123890475008,1511297710237884422,"Two terrific decisions by the US Supreme Court, overturning Roe v Wade &amp; NY Sullivan Law.  Praise God Almighty Who is Always &amp; Forever!!!"
404,1540740474167734273,1323918774974603264,"Hello,
Just a reminder that abortion isn’t in the constitution. Therefore, it is not a constitutional right!"
405,1540739698338844674,1323918774974603264,Abortion is murder
406,1540703555690016769,1446264132387450880,"sorry hun, once another life is taken for the sake of your convenience, it’s no longer just your body 

#RoeVWade"
407,1540377033464680448,234424891,"Abortion is NOT ""women's health"".... there, I said it."
408,1540360642523267072,1475598528,"ALL LIVES MATTER, including unborn babies 🇺🇸"
409,1540712292995796994,1455996178944962561,People know abortion is wrong and horrific. It’s why they go for the IVF and ectopic arguments. They’re scaring people with fiction to create outrage. Scare tactics is all they have. #Dobbs
410,1540473162835677184,874678092,"The masculine, alpha urge to rage against a lib who fights to kill unborn babies"
411,1540413758442545157,280246394,"Correct me if I’m wrong but with Roe v. Wade being overturned federally, doesn’t that leave it up to each state individually? Therefore making it a civilian decision? Restoring humanity by not letting the government make a sweeping decision?"
412,1540374511156985857,125332123,"when even the lady who was Roe aka Norma McCorvey tells everyone she was coerced, you know the ruling is wrong. Murder is evil. Abortion is murder. Let's convict the entire industry and put this vulgar and disgusting episode behind us. This was a setup by evil from the start."
413,1541993601621688320,1469745639563137032,The Harlot (HRC) of Babylon is upset over Chief Justice Clarence Thomas's ruling overturning Roe Vs Wade.
414,1541603669325537281,1469745639563137032,"- 🤨The older the unborn baby that's aborted, the more value the abortion is. So, in other words, if the baby is 6 months old at abortion, it is more valuable than one aborted at 6 weeks. Thus the Dems now want to start killing them after they are born.😠"
415,1541206124631920642,1469745639563137032,"👉🎯Notice what world leaders are sticking their noses into America, about Roe Vs Wade, and where their noses don't belong. They are part of the worldwide, criminal mafia syndicate, and that took over America.🎯👈"
416,1540999227379154945,1469745639563137032,"Please pray for my daughter. I mentioned my joy about Roe vs Wade being overturned, and she made the typical comment about women's rights being stripped away. I sent her a link to show her what abortion of a baby looks like. 
@OperHealAmerica"
417,1540907349212385280,1469745639563137032,"To save babies, once and for all, you must convince millions that killing babies inutero is murder.

There was a time, before 1973, that was an actual belief. Abortion was illegal.

By 1983, everyone was brainwashed into believing it wasn't murder."
418,1540703163346571264,1226777059156004865,Abortion is NOT the same as a miscarriage
419,1540688454706597888,1472927579250302977,Abortion should have never been a form of contraception. Jane Doe going in for her 4th abortion because she makes poor life choices should be held accountable. I do believe that medical risk to the mother or conception by rape should be extenuating circumstances and approved.
420,1540679767254568960,1469745639563137032,"The American Tax Payers are fed up with paying for Abortion-on-
Demand, and through our federal and state taxes. Abortion is a woman's 'choice', and so she needs to pay for it.  Tax Payers do not want to pay for abortion anymore. Get rid of it! @GOP @NCGOP"
421,1540665223278903296,1469745639563137032,ICYMI 🚨 Alabama has just closed all of its abortion facilities
422,1540651104723165184,1469745639563137032,"""The three justices said Roe v. Wade is an important Supreme Court precedent, but none said they wouldn’t overturn it."" - WFAA News

Enough said."
423,1540642328385359872,1469745639563137032,"Tennessee files emergency motion to skip 30-day waiting period and ban abortion immediately. 
Moloch is having his worst day in modern history."
424,1540389934145703937,1373622192378892296,i called a bunch of abortion clinics and told them they lost their jobs one of them said “frack you ashol “ a clinics. even tanked me turns out it was a crisis pregnancy center
425,1540373553694097410,1533884420079624192,ABORTION IS HARAAM. DID YOU GUYS EVEN READ PROPHET MUSA'S STORY? REMEMBER WHEN PHARAOH KILLED ALL THOSE BABIES AND THE WRATH OF GOD?!
426,1540372745413971970,1469745639563137032,"BREAKING: Missouri Attorney General Eric Schmitt activates the state's Roe v. Wade ""trigger law.""  Missouri becomes the first state in the union to effectively end abortion."
427,1540370186682916865,1469745639563137032,"North Carolina: If you want to get rid of abortion on demand, and us paying for it with our tax dollars, vote Roy Cooper and all of his mayors out of office! If you do not want to pay for women to come to North Carolina to have abortions, vote Roy Cooper out!"
428,1540365021498204161,1469745639563137032,"Abortion is now illegal in Texas.

Thank you Jesus.✝️"
429,1540775062764105734,1041905286628270080,The abortion discourse might be more insufferable than the police shootings discourse
430,1540744450867085313,1511569097443663873,"Seeing how many people are pro choice is one of the only things that actually make me lose faith in humanity, how decent, intelligent women who might become moms one day support the killing of an unborn baby is beyond me, human lives matter..."
431,1540675513181782017,1429789903722795016,Tell me you know nothing about Roe v Wade being overturned. Without telling me you know nothing about Roe v Wade being overturned.
432,1540555191640104961,1511569097443663873,"We all know the main actual reason for abortion isn't a woman's right over her body but the will to avoid suffering from having a life dependent on you when you're not interested in them, just made me wonder what excuse pro abortion peeps would use if humans hatched from eggs..."
433,1540520474886668289,1518775251282374658,"“I do not view abortion as a choice and a right,” he said. “I think it’s always a tragedy...."" Joe Biden 2006"
434,1540492896272617474,1518775251282374658,"“I've noticed that everyone who is for abortion has already been born.”
Ronald Reagan"
435,1540489641236738048,1041905286628270080,"Snapchat stories have been so unhinged today 

You meet someone like 3 years ago, forget they exist, then out of nowhere they post a 20 paragraph manifesto about abortion"
436,1540384699524124672,1041905286628270080,"In the last couple days we’ve gotten landmark decision about religious freedom, concealed carry, and abortion"
437,1540345968939376641,1496163414720323591,Praise Jesus the babies were saved today Roe v Wade overturned
438,1540824180073107456,18675821,"And just like that they got an entire country before the midterms to focus on abortion, and not inflation,massive debt,mandates,war,food shortages...funny how that works."
439,1540369687774695424,1103041143774810113,"“My body my choice”

We are literally just telling you that you can’t shove a trident into an unborn baby’s chest"
440,1540345891579641859,1103041143774810113,"Remember how simple this really is...

There are people who believe a baby has the right to live regardless of circumstance.

There are people who believe in the right to murder an innocent unborn baby.

Which side are you on? Yes, there are sides."
441,1540345089809072128,1103041143774810113,"instead of celebrating the right to life of the innocent unborn, these sick fucks are calling out our country for taking away their right to murder."
442,1542639176776314880,1518891502595829760,'Do what now? What now? We. We need. Listen. What we did we extended the...' Kamala Harris Stunningly Inept Response To Roe v Wade Question
443,1541797651246731269,1382540285956227073,"Really struggling to not cut off every pro abortion friend I know — the misinformation they’ve been sharing is going to actively kill people, and those victims will then be used and exploited to further justify “needing abortion”"
444,1541188331702288384,1521976314403897344,"The worst judgment God punishes a people with is to let them debauch themselves unhindered until they can’t discern Life from Death and they preside over their own generational extinction.  
…abortion,homosexuality,substance abuse,endless war,suicide,familial dissolution."
445,1541134906843185154,1530703376517832705,"Imagine you're 16, and your mom posts on Facebook and Twitter about how you'll be picking a college based on the states abortion laws.

And then imagine that girls father when he reads his wife talking about her being a whore"
446,1540857350676168704,1518891502595829760,"Woman: I'm a rational human gives me rights! 

Given equal (and special) rights over time. 

Request extra special right to kill their unborn babies. 

Yeah why not (based on a fiction). 

Slightly make it harder.

They lose their collective minds."
447,1540812483316908035,1530703376517832705,"#NeverTrump hated Trump because he actually did or tried to do what the NeoCon GOP #ConservativeInc establishment said they'd do but would never do.

They LOVED abortion on demand while pretending to be Pro-Life
Border wall...they wanted more illegals and amnesty.

Traitors all"
448,1540811975122468865,1530703376517832705,"Nothing for supposed Pro-Life @MittRomney on #RoeOverturned 

Romney and his whole family support abortion on demand"
449,1540811781643374599,1530703376517832705,"Nothing from @JebBush on #RoeOverturned 

Shows Jeb! is all talk and would support abortion on demand just like his protoge Democrat @CharlieCrist"
450,1540810811299577857,1530703376517832705,"NeoCon @KarlRove hasn't said shit about #RoeVsWadeOverturned 

@DanaPerino how come so many in the W admin who we were told were Pro-Life haven't said shit?

Where is Pro-Life President W Bush?  Tells us he's really OK with abortion"
451,1540685325319557120,1530703376517832705,"The left and media pray on libs and dumb voters and pretend those of us who have memory and google are extreme 

Remember Prop 8 in California

I remember

Democrats like voters and hate judges only when judges don't do what they want.

#RoeVWade"
452,1540682186843688960,1530703376517832705,"We have white lib mom's bragging about how their daughters are cum dumpsters who can't close their legs, can't use birth control and are such dumb whores they can't get plan B.

Great daughters the wine mom's have raised.

#RoeOverturned 
#RoeVWade 

Also can't define ""woman"""
453,1540678524150812673,1531716584150016000,"Wow, look at this. I saw it on #GBV church group

Roe V Wade overturned on 666 - 6/24/2022 (6, 2+4=6, 2+2+2=6)
Satan is on notice: 
GOD is in charge.

Not a coincidence￼"
454,1540342342313721856,1518891502595829760,Roe v. Wade has been overturned by SCOTUS. The bloodlust of the abortionists will need to be satiated somehow. Be careful out there people.
455,1543269568122068999,3514746509,"And the guy that did this need to be arrested,  and charged for rape....but again the unborn child gets the death penalty for nothing....🤔"
456,1541899855248900106,1405602060414996484,"Soooooooo a very pregnant woman is on camera stating her unborn child is NOT a human.  What in the F
F'ing WHAT?!!!"
457,1541732675370864645,1405602060414996484,"Soooo I just heard there's a sudden shortage of Abortion pills

Are people really that stupid?"
458,1541517930969681920,3514746509,"#MondayMotivation
Good nite@Twitter knowing  babies now have a chance to live. Thank you God in Jesus name for answered prayers. Knowing not all states right now are obedient to your word , but a victory nevertheless. But will not stop till all states will ban the sin of Abortion"
459,1541372124786565120,3514746509,"#MondayMotivation
Good day @Twitter knowing  babies now have a chance to live. Thank you God in Jesus name for answered prayers. Knowing not all states right now are obedient to your word , but a victory nevertheless. But will not stop till all states will ban the sin of Abortion"
460,1541220923826642944,3514746509,"Good night @Twitter knowing  babies now have a chance to live. Thank you God in Jesus name for answered prayers. Knowing not all states right now are obedient to your word , but a victory nevertheless. But will not stop till all states will ban the sin of Abortion..."
461,1541141371343540229,3514746509,"Good day @Twitter knowing  babies now have a chance to live. Thank you God in Jesus name for answered prayers. Knowing not all states right now are obedient to your word , but a victory nevertheless. But will not stop till all states will ban the sin of Abortion..."
462,1541127185632722947,3514746509,"Thank God for white life, black life and all babies lives, this is just the beginning of the victory over the sin of abortion, We by the grace of God in Jesus Christ name will ban abortion in every State... Amen"
463,1541126357891047430,3514746509,"Nothing wrong with white life if she did mean it like that but she did not Hypocrites on here , but we have black month, black this and that  Americans are not stupid. But you and the media is trying to take away God's victory over abortion. And that will not happy, So thank God"
464,1541124603665387523,3514746509,White life black life...all babies lives...yes a huge victory thanks to God in Jesus Christ name that the sin of abortion is defeated in some states and prayfully all soon.  Victory in Jesus
465,1541009575016529920,1405602060414996484,"Learning more and more about the reasons these people are protesting and angry over their so called ""abortion"" rights, makes absolutely NO SENSE!!!!
@JoeBiden  YOU SHOULD BE ASHAMED OF YOURSELF!! lying as usual for votes and division!!!"
466,1540653675777036288,1405602060414996484,"OK they are not abolishing abortion, they're only abolishing late term abortion's and given the powers back to the state Right?
If so, what the hell is the problem?

Theres Vasectomy for guys
And women have many birth control options 
Then there's the ""don't be a Ho"" option."
467,1540496355826827265,1518677690450120705,You know whats crazy??  Joe Biden was in the Senate when Roe v. Wade was originally adjudicated. He been there TOO long. #ImpeachBiden #IMPEACHBIDENNOW
468,1540493080889102336,1518677690450120705,How can Nancy Pelosi even say she’s Catholic when she’s pro abortion??
469,1540357360316825601,1518908830163390466,"What a momentous day, what a beautiful day in American history!  - this June 24th Anno Domini 2022. God bless the members of the Supreme Court who put an end to the heinous murder of unborn children. #6to3RoeVsWadeIsFinallyDeadAndGone"
470,1543181572127481856,1029096279685648385,If Democrat men want to have vasectomies because of Roe v Wade being gone please go right ahead!
471,1543178857276219392,1029096279685648385,Alec Baldwin is for abortion and yet he and his wife are having their seventh child? Isn't that always the way like with Claire McCaskill who is a rabid abortion supporter but manages to have 14 grandchildren.
472,1542551449061756930,1029096279685648385,The left not only doesn't give a damn about the murder of Ashli Babbitt they revel in it! When killing unborn babies and elderly in nursing homes just isn't enough!
473,1542470774979788800,1029096279685648385,I know a liberal lady once who said she could never give her child away but was for abortion. Believe me if she could be for that giving her child away would be a mercy!
474,1542430641341464577,1029096279685648385,If you think that abortion is a right then you're not right!!
475,1542299622265192448,1537710378469273600,"Truth is, it doesn't matter what I think. Roe v Wade was struck down. I didn't decide that. That's just how it is. 💯 So don't bring your bullshit to my Twitter page just bc I'm not cheerleading the murder of innocent babies lives. I didn't create this mess; SCOTUS did. So…"
476,1542287234983927810,1537710378469273600,"Pink/Halsey &amp; all other pro-choice artists need to realize that not only do large swathes of the country believe abortion is morally wrong, but that a large amount of y'all's fans feel that way. Y'all are going to lose a lot of paying fans over y'all's pro-baby murdering stances."
477,1542205494063931395,1029096279685648385,Happy to hear that Kimberly Elise rejoiced over the overturning of Roe v Wade! Great to hear that at least there is one person in Hollywood who has their head on straight!
478,1541764749276467202,1029096279685648385,I'm happy there hasn't been too much violence regarding the overturning of Roe v Wade but it makes you wonder how they contained it now but not over George Floyd. The answer I believe is they used the violence over him to scare authorities into not investigating election fraud!
479,1541760782677020674,1029096279685648385,When it comes to abortion Democrats say their body their choice but what if our body tells us to rape someone or what if our body tells us to have sex with an underage person or what if our body tells us to kill someone? The left wants no morals whatsoever!
480,1541544523796455426,1029096279685648385,They say we are forcing our religion on people now that Roe v Wade has been overturned but they didn't mind forcing their evil garbage on us!
481,1541536279388721153,1029096279685648385,The Court overturned Roe v Wade not based on religion but because it was bad law to begin with!
482,1541510900418580480,1029096279685648385,Saying that you are a Christian for abortion is like saying you're a Jew for Hitler!
483,1541500939709849606,1029096279685648385,Pelosi wants people to murder their unborn child while claiming to be a Catholic so why are we shocked that she pushed a little girl?
484,1541482171499692032,1029096279685648385,I can't believe that Whoopi compared not being allowed to murder your unborn child to immoral laws like not being allowed to marry a person who is not the same race or black people not being considered 100% human! Then knowing that idiot I do believe it!
485,1541456092798001152,1029096279685648385,Nellie Gray founded the March for Life and Roe v Wade was overturned on her birthday! She didn't live to see it but she planted the seed!
486,1541409969282682880,1029096279685648385,Next January it will be 50 years since Roe v Wade and 50 is the number of Pentecost in the Bible or the in-gathering of the fruit. These 50 years we were producing strange and rotten fruit but it's time to produce fruit meet for repentance!
487,1541393076089929728,1029096279685648385,The lives of the unborn matter!
488,1541392841351602180,1029096279685648385,Last year Biden saved us 16 cents for the 4th of July but this year the Supreme Court is saving the lives of the unborn!
489,1541392563957104643,1029096279685648385,If you're thrilled to go into this 4th of July without Roe v Wade drop your Twitter handle here!
490,1541374462154637312,1029096279685648385,Approximately 50 million people died during World War 2 and Roe v Wade outmatched that by at least 13 million!
491,1541373524333445120,1029096279685648385,"The left loves to lie that January 6th was worse than.9/11 but I will tell you what was worse than 9/11 and that was Roe v Wade! It lasted 18,050 days during which time 63 million babies at least were murdered which amounts to 3,490 daily! That is 513 more a day than 9/11!"
492,1541371116006031368,1029096279685648385,"Roe v Wade lasted a total of 18,050 days which when divided into at least 63 million abortions was 3,490 babies murdered daily! That amounts to having a worse massacre than 9/11 every day for 50 years!"
493,1541227167010492416,1537710378469273600,"SCOTUS is not ""illegitimate"" just bc you disagree with their recent decisions, @ewarren. If an activist liberal Court in the 70s can strip states of their rights to govern themselves &amp; legalize abortion, then a conservative Court in 2022 can return the power to the States."
494,1541099887751733248,1029096279685648385,Years ago I asked a liberal woman who was pro-choice &amp; had undergone two abortions why wouldn't women give children up for adoption and she responded that she could never give her child away. I asked was it more humane to murder them and she insisted abortion wasn't murder!
495,1541097625952436224,1029096279685648385,The left says they hate child sexual abuse but they want to groom children in school and support a man cheated into the White House who showered with his daughter! They hate children dying by guns but want them to die in an abortion clinic! Hypocrisy they name is liberalism!
496,1541096641016504322,1029096279685648385,I saw a documentary where a black woman who went conservative said that when she was pregnant years ago and went to Planned Parenthood they asked her if she wanted to know her options and when she said yes they said she could have the abortion on Tuesday or have it on Thursday!
497,1541094450839134209,1029096279685648385,Abortion was a curse in my family with a number of them having been performed but that curse ended with me! I've never been pregnant but if I had I would have given birth to the child because I didn't want to continue the evil!
498,1541081865297297410,1029096279685648385,Abortion is murder for convenience!
499,1541060805873074181,1029096279685648385,Of course this fake Pope had to mention gun violence when it came to Roe v Wade because he just can't help himself! RESIGN!
500,1541060576016842752,1029096279685648385,Schumer warned Harry Reid that invoking the nuclear option for judicial nominees would come and bite them in the ass and Trump was able to seat three justices within one term that helped overturned Roe v Wade! Thank You Jesus!
501,1541037184039501828,1029096279685648385,Ana Navarro says we are twisting her words when she talked about abortion and babies who will come out disabled and that we need to eat shit! We would but she beat us to it!
502,1541036776973893633,1029096279685648385,"Fact Checker: Abortion is murder

Claim: Found to be true!"
503,1541035765525880832,1029096279685648385,I've recently heard in the documentary called Systematic Deception about how the Democrats have lied to POC for decades that pastors who follow that party are paid in one form or another to not preach about abortion.
504,1540845478325243904,1029096279685648385,Raphael Warnock who claims to be a pastor says he is outraged that Roe v Wade was overturned and that he is pro-choice. Can you be a pro-choice pastor? I say no!
505,1540844837238460421,1029096279685648385,"Roe v Wade lasted a total of 18,050 days and during that time at least 63 million abortions took place which adds up to about 3,490 abortions daily! That is 500 more than were killed on 9/11!"
506,1540839269958295552,1029096279685648385,I am thrilled that we will celebrate this 4th of July without Roe v Wade!
507,1540837054497652738,1029096279685648385,"Roe v Wade lasted 18,050 days! Good riddance to bad rubbish!"
508,1540805812049821700,1029096279685648385,Didn't think that Ana Navarro could disgust me any more than she usually does but bringing up two members of her husband's family that are disabled as a reason supporting abortion is so over the top that I am left speechless! Her husband left a godly woman for this thing?
509,1540740736630398981,1029096279685648385,I used to say that I wanted the America that we had under Trump but we're getting something better because Roe v Wade is gone and we are going to move closer to God!
510,1540669467373494272,1029096279685648385,If you are thrilled that Roe v Wade has gone to the grave drop your handles here!
511,1540667966685171712,1029096279685648385,If you can't stand that Roe v Wade is gone and that your state might not have abortions available anymore buy some birth control! Duh!
512,1540665687781232643,1029096279685648385,Interesting that Roe v Wade went into effect under a Republican presidency and got taken out during a Democrat one! Who says God doesn't have a sense of humor?
513,1540664420145082369,1029096279685648385,Today is June 25th and Roe v Wade is gone!
514,1540663878144638977,1029096279685648385,When you're screaming in the street because you may not be able to murder an unborn child you know hell has your name written all over it!
515,1540651374584684546,1029096279685648385,Biden was so shocked that Roe v Wade was overturned that he fell off the toilet!
516,1540648499884294146,1029096279685648385,God aligned everything perfectly to rid America of Roe v Wade for He is not done with this country yet!
517,1540647571441565697,1029096279685648385,Of course Biden wants abortion upon demand because he wants to keep POC committing genocide upon themselves no matter how much he tries to act like he isn't the racist he has always been!
