,tweet_id,author_id,created_at,retweet_count,reply_count,like_count,quote_count,tweet_text,root_username
862,1540837535684784128,101154562,2022-06-25 23:21:10+00:00,1,0,11,0,"Normally outing which men paid for someone’s abortion would so gross me out, but if it’s to expose so called pro life hypocrite politicians I’m here for it. And Keep the receipts ladies.",NARAL
863,1542957788837453824,1526050096181194753,2022-07-01 19:46:18+00:00,0,0,1,0,They think it's on the news one day and it's forgotten the next.  Abortion rights. Black deaths in custody. Black lives matter. Gay marriage. Equality equal wages. Detention centres slavery farmers matter truckies trains schools climate health indigenous affairs nurses,NARAL
864,1542950584436678656,1536406778417557504,2022-07-01 19:17:40+00:00,0,0,0,0,"Abstinence in Sex Education
Abortion Rights Removed
College Costs Astronomical
Wages below living costs
Social Programs Under Attack

Do we just not want people to succeed?
#AbortionIsHealthcare #WomensRightsAreHumanRights",NARAL
865,1542949409272475649,1536406778417557504,2022-07-01 19:13:00+00:00,0,0,0,0,"'49% of women who get an abortion are below the poverty level.""

-Don't set these mothers up for failure and abandon them when they need social programs. #RoeVWade #FightBackForFreedom",NARAL
866,1542264209836089345,1526050096181194753,2022-06-29 21:50:16+00:00,0,0,1,0,Men can defend women's abortion but in the long run get off your Fucking high horse you're not woman,NARAL
867,1541945193431048192,1306555890468704256,2022-06-29 00:42:36+00:00,2,0,4,0,"So another recession while they spend more money on war? 

They really distracted us w/ Womens Rights. 

#MedicareForAll
#CancelStudentDebt
#RoeVWade 
#Climate #ClimateCrisis",NARAL
868,1541890858382897152,1058384283209936897,2022-06-28 21:06:42+00:00,4,0,11,0,Feel like it’s a good day to remind folks that @reagandunn stated he opposed the insurrection impeachment trial while including a 3% endorsement on his campaign page. He also came out against abortion to appeal to his extremist GOP base. Keep him out of Congress and all offices.,NARAL
869,1541668159538733056,532792989,2022-06-28 06:21:46+00:00,0,0,0,0,"I see the Supreme Court political campaign as an attack on poor and the most vulnerable women, including women who are raped, subject to incest and abuse.   Upper class women who need a abortion are going to get one by leaving their state or even leaving the country.",NARAL
870,1541618854794735618,1058384283209936897,2022-06-28 03:05:51+00:00,0,0,9,0,"I started a new TikTok series called Debunking Disinformation, and it will be examining popular Twitter and TikTok narratives, like the myth that Democrats could have codified Roe v Wade before this moment.",NARAL
871,1541511124008415232,1526050096181194753,2022-06-27 19:57:46+00:00,0,0,0,0,Watching history of Roe versus Wade on CBS mornings,NARAL
872,1541461603572338690,1058384283209936897,2022-06-27 16:40:59+00:00,0,0,6,0,"My dad voted Republican consistently for decades even for Republicans he hated just because he wanted prayers in schools and abortion banned. He’s celebrating this week I am sure of it, and will probably vote Republican again this November. We need to be just as persistent.",NARAL
873,1540963546388762626,1526050096181194753,2022-06-26 07:41:53+00:00,0,0,1,0,"Jesus Christ the police in America don't mind throwing women around. On the ground everywhere women attacked and harassed by police and evil Christians at abortion clinics and rallies. one woman punched in the face by a police officer. 
Yeah great holiday destination for Avi",NARAL
874,1540868442646904832,1526050096181194753,2022-06-26 01:23:59+00:00,0,0,1,0,The headline is not abortion banned in several states. It's abortion banned in over half the states.,NARAL
875,1540865451651018753,1526902354074664960,2022-06-26 01:12:06+00:00,0,0,0,0,"I don't want to undermine the good will of this companies saying they'll help their employees get an abortion. But that means you have to tell your employer that you need an abortion. That's fucked up. Our ""government"" is useless
#WeAreScrewed",NARAL
876,1540816131681685504,1526902354074664960,2022-06-25 21:56:07+00:00,0,0,0,0,I had an abortion when I was 18 because I had just graduated high school and I wasn't ready to have a child. It wasn't easy but it wasn't a mistake. I would not have an abortion at this point in my life but that doesn't mean I should tell others they shouldn't do it.,NARAL
877,1540654325541879808,1536012068121260032,2022-06-25 11:13:09+00:00,0,1,1,0,"1/ I’m in Texas for a long weekend in honour of a philosophy building the future.  While I was flying in, Roe vs. Wade got overturned by the US Supreme Court. A lot of people have written angry, informative, witty, and caring responses to this.

A few observations:",NARAL
878,1540654168771178497,1526050096181194753,2022-06-25 11:12:32+00:00,0,0,2,0,Give the guns to the unborn babies to abort themselves before they become lambs to the slaughterhouse for democrats and rwnj governments around the world,NARAL
879,1540653093557137408,1526050096181194753,2022-06-25 11:08:16+00:00,0,0,1,0,"It's  pretty freaky  the dummocrats are the voice for the voiceless unborn babies. Those voiceless are saying to me;
""do not bring me in to this living Hell.""
 They are burnt offering a sacrifice accepted.",NARAL
880,1540648070278291456,1526050096181194753,2022-06-25 10:48:18+00:00,0,0,1,0,"Democratic America
You can shoot dead as many primary school children with an arsenal of legal weapons but you can't have an abortion.",NARAL
881,1540631701713432576,1526050096181194753,2022-06-25 09:43:15+00:00,0,0,1,0,Police firing tear gas on pro abortion protestors. Republican party destroying America destroying women. Republican women must be like Fucking another man when a Republican man fucks. Now you're all fucked and the world is laughing at the supreme court... supporters of child sex,NARAL
882,1540631661297016832,1526050096181194753,2022-06-25 09:43:06+00:00,0,0,2,0,"Nek minnit there be good ol' Avi becoming president of America throwing chopping boards at pregnant women that can't have abortions. 
Peace bitches
I am pro abortion. This is a travesty to the entire world.",NARAL
883,1540631256261529601,1526050096181194753,2022-06-25 09:41:29+00:00,0,0,1,0,"Omfg
America has now overturned Roe versus Wade for abortion. This law was partly used for gay marriage legislation which will be reviewed now and the Supreme Court will be looking also at contraception! 
Republican Nazis. Fucking Catholic bastards",NARAL
884,1540631214968565760,1526050096181194753,2022-06-25 09:41:19+00:00,0,0,2,0,I am pro abortion,NARAL
885,1540555187542052866,1058384283209936897,2022-06-25 04:39:13+00:00,0,0,10,0,"Dah-ling, if your 2020 vote did not work Trump's coup would have succeeded and abortion would be banned nationally. Let's not rewrite history. We were supposed to have a GOP controlled Senate but Black voters in Georgia saved this country from that.",NARAL
886,1540423980506415104,1058384283209936897,2022-06-24 19:57:51+00:00,1,0,5,0,"Washingtonians, we may have protected the right to abortion but access is still severely lacking and private healthcare is getting gobbled up by religious-based hospitals and clinics. We must take on the hospital commissions and our state leg to ensure every county has services.",NARAL
887,1540392413159497728,1058384283209936897,2022-06-24 17:52:25+00:00,17,0,81,1,"Just a casual reminder you can be concerned about gender affirming care, abortion, contraception, same-sex marriage, and a return of sodomy laws all at once without taking away from the other! You can also walk and chew gum at the same time.",NARAL
888,1540148113607782400,1058384283209936897,2022-06-24 01:41:39+00:00,9,5,69,0,"I've said this for years but young progressive folks need to start paying attention to local politics. Protect abortion access on health committees/hospital commissions, protect LGBTQ+ and BIPOC books on school boards, expand labor &amp; tenant protections on city/county councils.",NARAL
889,1541848179041509376,1308378699167825921,2022-06-28 18:17:06+00:00,0,0,2,0,"Restricting the supply of abortion, doesn't stop the demand for it.",NARAL
890,1541799584149737472,1392247008035966977,2022-06-28 15:04:00+00:00,0,0,0,0,"What she said!!! 
“@AOC has said that the party must not lapse back into “familiar tactics,” suggesting that Democrats pursue court expansion, expanding of federal access to abortion pills or even abortion clinics on federal lands.”
#ImpeachGorsuch",NARAL
891,1541769340080488450,1308378699167825921,2022-06-28 13:03:50+00:00,0,0,0,0,"By making abortion illegal, they took US back 150 years.",NARAL
892,1540342389029617664,1521956434757386241,2022-06-24 14:33:38+00:00,0,0,17,0,"In NH abortion remains legal until 24 weeks, FOR NOW. 

Know where your State Legislature candidates stand. 

Safe, accessible abortion is a human right. 

Dehumanizing more than half the population is bad for democracy.
#RememberInNovember #NHPolitics",NARAL
893,1543265883145097218,1439207592,2022-07-02 16:10:33+00:00,2,2,5,1,"A 10 year old little one had to go to a different state to have an abortion. 

The Ohio child abuse provider found an Indiana providers to save her. 

People on twitter are slut shaming the child. That's how much they care.

We are a sick society.",NARAL
894,1543265590474711040,1490232908388311040,2022-07-02 16:09:23+00:00,7,0,23,0,"Abortion is not compassion.
Abortion is not compassion. 
Abortion is not compassion.
Abortion is not compassion.
Abortion is not compassion.
Abortion is not compassion.
Abortion is not compassion.
Abortion is not compassion.
Abortion is not compassion.",NARAL
895,1541801655812980740,1439207592,2022-06-28 15:12:14+00:00,2,0,4,0,"On Demand

No Apology

BAN OFF OUR BODIES

KEEP ABORTION SAFE AND LEGAL",NARAL
896,1541666414389448704,1490232908388311040,2022-06-28 06:14:50+00:00,2,2,14,0,"List of things that don’t exist✨

• Easter Bunny
• Time travel
• Chupacabra
• The right to abortion",NARAL
897,1541579906148081664,1520003570409562116,2022-06-28 00:31:05+00:00,0,0,1,0,"-US Gun Deaths since 1970, 1.5 million
-Holocaust deaths 11 million
-World War 1 deaths 20 million, 
-World War 2 deaths 40 million, 
*Total 72.5 million deaths
-Abortion deaths in the US since 1970, 63 million. 
-World wide abortion deaths since 1970, 1.5 billion..",NARAL
898,1541445332298436608,1490232908388311040,2022-06-27 15:36:20+00:00,0,0,6,0,"I hope all of the pro-abortion protesters who ripped off our chant and said “Ho ho, hey hey, Roe v Wade is here to stay” are doing okay right now.",NARAL
899,1541445267395936259,1533591647434440704,2022-06-27 15:36:05+00:00,0,0,0,0,"“Nine one one, what is your emergency?”
My girlfriend is heading to the border for an abortion.
“Okay, we will notify the authorities. Would you like to pick up the baby nine months from now, or will you donate the baby to the USA Adoption Center?”
No, will pick it up. Thanks.",NARAL
900,1541268533602033665,1439207592,2022-06-27 03:53:48+00:00,0,0,1,0,"Right now there are women in at least 40 states who cannot have an abortion though they have made the choice to do so. They are being forced by the government to have their body used and abused. 

The government has outlawed women having control of their bodies",NARAL
901,1540883379171647488,1490232908388311040,2022-06-26 02:23:20+00:00,280,23,1737,5,"“YoU’RE TAKinG AwAY OUr CONsTiTUtiONAL RiGHt TO ABorTiON!!!”

No sweetie. We’re telling you it never existed.",NARAL
902,1540449979914981376,3043262653,2022-06-24 21:41:10+00:00,0,0,0,0,"It’s nice that companies are offering travel reimbursement for people who need to leave the state for an abortion, but please note it’s REIMBURSEMENT. Which means the pregnant person has to find a way to pay the travel AND procedure cost upfront FIRST.",NARAL
903,1540379305766801409,1520003570409562116,2022-06-24 17:00:20+00:00,40,1,25,0,Do you support the SC overturning Roe V. Wade? Please vote and re-tweet..,NARAL
904,1540378575186132993,2829144926,2022-06-24 16:57:25+00:00,0,0,1,0,"FUCK ANYONE WHO SUPPORTS THE BS OVERTURNING ROE V WADE, EXPANDING GUN RIGHTS &amp; LIMITING THE RIGHT TO SUE FOR MIRANDA LAW VIOLATIONS— FUCK TODAY’S SUPREME COURT &amp; ALL IN OFFICE THAT MADE THE ABOVE POSSIBLE 😡",NARAL
905,1540376552269320193,2829144926,2022-06-24 16:49:23+00:00,0,0,1,0,"Now that Roe v Wade has been overturned, we’re going to outlaw/limit men’s right to vasectomies. We’re going to impose Capital Punishment based on 🧬 for incestuous rape (in particular, but not limited to resulting in pregnancy) &amp; for rape w/o reasonable doubt w/🧬.",NARAL
906,1540374607118622722,2829144926,2022-06-24 16:41:39+00:00,0,0,1,0,"I don’t want to know, yet it’s imperative to, what’s fucking next. We were already in dangerous territory bc so many communities are at risk &amp; their well-being, lives were in peril—over the last several days, it’s only become worse. Roe v Wade, expanding gun rights &amp; Miranda.😔😡",NARAL
907,1543365103202041858,620363261,2022-07-02 22:44:49+00:00,2,1,10,0,"millions of Doctors and staff must be laid-off thanks to the shortsighted Supreme Court ruling on Abortion, millions more are the supply chains are stopped causing problems for the economy.",NARAL
908,1543081751114915840,1262842535245950976,2022-07-02 03:58:53+00:00,4,0,17,1,"In 100 years, kids learning about the abortion debate in their history books are gonna be like, “Grandma, the two sides were literally labeled ‘life’ and ‘choice’ (to kill)… how was it not obvious which one was right?!?”",NARAL
909,1542934248293912576,620363261,2022-07-01 18:12:45+00:00,6,0,15,1,women will die from being murdered by men that makes them pregnant and cannot get an abortion.,NARAL
910,1540713869919719433,1524549323488317440,2022-06-25 15:09:46+00:00,0,0,3,0,How about we cease traveling to any state that bans abortion for a start.,NARAL
911,1540495316041904128,1363897670,2022-06-25 00:41:19+00:00,0,0,0,0,You want to outlaw abortion medication?  Only when you outlaw Viagra and similar medication. Fair is fair.,NARAL
912,1540482764851380224,1363897670,2022-06-24 23:51:26+00:00,0,0,0,0,"Read or watch “Handmaid’s Tale”.  Like, right now. Then, tell me we aren’t perched on the edge of something really, really ugly. Find your state legislators. See how they vote on abortion. Vote for the candidate who believes women should be able to choose. Period. Non-negotiable.",NARAL
913,1540478683151970305,1363897670,2022-06-24 23:35:13+00:00,0,0,0,0,WOMEN!  Stop tracking your menstrual cycle using apps. Extremist are using these apps to try to prove a woman has had an abortion. Don’t give them data to work with. This shit just got real. We’ve GOT TO VOTE anyone who is against a woman’s reproductive freedom out of office!,NARAL
914,1540417726879076355,1533944998261141512,2022-06-24 19:33:00+00:00,257,30,622,18,"Flashback Friday! Roe v. Wade is:

""the law of the land [...] it has been reaffirmed"" 
-Gorsuch, 2017

""settled as a precedent of the Supreme Court""         
-Kavanaugh, 2018 

""an important precedent of the Supreme Court"" 
-Alito, 2006",NARAL
915,1540388534196080640,1533944998261141512,2022-06-24 17:37:00+00:00,1,0,6,0,".@POTUS believes we should defend the right of all Americans to make their own decisions. Huge contrast with radical MAGA policies proposed by Republicans: abortion bans with no exceptions for rape or incest, criminalizing women who have an abortion &amp; physicians who perform them",NARAL
916,1540367308761305089,620363261,2022-06-24 16:12:39+00:00,1,0,0,0,who feels bullied after the Supreme Court ruling on abortion rights?,NARAL
917,1540341909071319042,818635805321297920,2022-06-24 14:31:43+00:00,0,1,1,1,BREAKING: Supreme Court overturns Roe v. Wade,NARAL
918,1540683631190020098,720697594209570816,2022-06-25 13:09:36+00:00,0,2,0,1,Can the President sign EO’s to protect a pregnant person who travels across state lines to obtain a legal abortion? An EO to pay for expenses based on need? An EO to fund more providers and open clinics in legal states?,NARAL
919,1540641778742792192,1530711845652267010,2022-06-25 10:23:18+00:00,0,0,0,0,"The government isn't making us fight each other, they're just egging it on. Morals &amp; political ideology are tied together &amp; that's why we're at fault. The people who support the abortion ban are the same people that would sacrifice their own family for a dollar.  Don't be naive.",NARAL
920,1540535895761293318,1302996461811105794,2022-06-25 03:22:33+00:00,0,0,3,0,I solicited my r*ch grandparents to give to grassroots abortion orgs today and you should too if you have privileged family members with too much money thx,NARAL
921,1540430381001891840,1524339653066768388,2022-06-24 20:23:17+00:00,1,0,2,0,"Access to safe abortion services for women including sex workers is a universal right.
Criminalising safe abortion is killing women
#stopkillingwimen
#safeabortion
@GlobalFundWomen 
@GlobalSexWork 
@Lasterbosire 
@BlackFemFund",NARAL
922,1540339341335175175,720697594209570816,2022-06-24 14:21:31+00:00,0,0,0,0,And it’s done. SCOTUS has overturned Roe V Wade this morning.,NARAL
923,1541484816037732353,4856325569,2022-06-27 18:13:14+00:00,1,1,4,0,"The ""conservative"" Supreme Court justices make it difficult to believe they are not a partisan court. Recent rulings---Roe v. Wade and Kennedy v. Bremerton School District--- appear to favor Christianity. Both cases fail the Lemon test and ignore precedent.
#Freedom
#RoeVWade",NARAL
924,1541154717845188608,1511007595636531203,2022-06-26 20:21:32+00:00,1,1,3,0,"For almost 50 years, the fundamental right to an abortion has been judicially settled law and federally protected across our nation. Multiple generations of families have been born and raised in a world with this protected right until now.🧵",NARAL
925,1540433100840239107,916059512469155845,2022-06-24 20:34:05+00:00,0,0,0,0,#SCOTUS overturned #RoeVWade WHEN THERE IS NO BABY FORMULA ON THE SHELVES.  Let that sink in.,NARAL
926,1540370479680307201,1359596868787965953,2022-06-24 16:25:15+00:00,17,1,46,0,Abortion is still legal in Kansas. Vote NO on August 2nd to help keep it that way!,NARAL
927,1540344704411238405,1492952679697498118,2022-06-24 14:42:50+00:00,14,5,73,3,"When I’m in Congress, I’ll #fightlikehell for abortion rights.",NARAL
928,1541837430587662337,1469009860905693189,2022-06-28 17:34:24+00:00,0,1,2,0,"In Mexico, the Supreme Court declared in 2021 that abortion can no longer be considered a crime. Now, no one can be jailed for having an abortion.",NARAL
929,1541578871383941122,1175434437640802304,2022-06-28 00:26:58+00:00,0,0,4,0,***FEDERAL JUDGES IN LOUISIANA AND UTAH PUT TEMPORARY RESTRAINING ORDERS ON THEIR STATE’S ABORTION BANS. YOU CAN STILL GET ABORTIONS IN LOUISIANA AND UTAH*** Please share to save a life!!,NARAL
930,1541089141114421250,1090633830120202240,2022-06-26 16:00:57+00:00,40,4,139,2,"🚨NEW: A supermajority of women (67%) disapprove of the Supreme Court overturning Roe v. Wade, according to a new @CBSNews poll.

#SCOTUS #Dobbs #Roe #RoeVsWade #AbortionRightsAreHumanRights #Abortion",NARAL
931,1540699918276235265,1469009860905693189,2022-06-25 14:14:19+00:00,0,0,1,0,Red states banning abortion have yet to realize the repercussions and blowback that will follow.,NARAL
932,1540428336291205122,1469009860905693189,2022-06-24 20:15:09+00:00,0,0,0,0,"Underage rape victims forced to give birth with no concern for their life coming soon to a red state dystopia near you.
#RoeVWade",NARAL
933,1540426659299373057,1469009860905693189,2022-06-24 20:08:29+00:00,0,0,0,0,"More babies in dumpsters coming soon to a red state near you.
#RoeVWade",NARAL
934,1540392301037383680,1445657911368192007,2022-06-24 17:51:58+00:00,0,0,1,0,"I won’t sit back and watch the girls in this country with all their promise and dreams grow up with less freedom than they had yesterday.

We need to codify access to abortion care, fully fund Planned Parenthood, Title X and repeal the Hyde Amendment.

#RoeVsWade #ReproJustice",NARAL
935,1543262036104208384,124327235,2022-07-02 15:55:16+00:00,1,1,4,0,"I live in NYC. My children are in school (well, camp now), in person, unmasked &amp; have been for a bit.

I still have my full reproductive rights.

Because I understood COVID was temporary. But losing abortion rights would be the future. So I did the right thing &amp; voted Democratic.",NARAL
936,1542259720471330818,124327235,2022-06-29 21:32:25+00:00,1,0,11,0,"I mean, Native Americans and abortion providers who are already targets of abuse can put themselves in the firing line of Brett Kavanaugh or you can just got fucking vote in November.

I hate it here.",NARAL
937,1542189281992736768,124327235,2022-06-29 16:52:31+00:00,7,5,32,0,"They are trying to sell you magical solutions (Abortion on Federal lands!) which they absolutely do know are impossible, because they cannot accept the guilt and responsibility of the fact that their fecklessness led us down this path.

The game was 2016. Now, we fight forward.",NARAL
938,1541892992876920839,124327235,2022-06-28 21:15:11+00:00,7,4,53,0,"Guess what, millennial women can also get mad. I am livid at all of you. Ralph Nader. Bernie Sanders. Asshole privileged Hamptons boys. You did this. We lost our abortion rights because you couldn’t STFU &amp; vote for the qualified woman.

 Proudly Biden/Harris or bust.",NARAL
939,1541666305698406403,124327235,2022-06-28 06:14:24+00:00,3,0,10,0,"In 2018, NY elected a solid Democratic majority in the legislature, and a Democratic governor. And that government codified abortion rights.

In 2016, Americans rejected that choice. In 2020, they made Joe Manchin the 50th vote.

In all 3 cases we got the government we voted for.",NARAL
940,1541564060210237442,124327235,2022-06-27 23:28:07+00:00,11,4,43,0,"I am not pro abortion. I am not anti abortion. I am pro liberty. I am pro living your life to its full potential. I am pro the government staying out personal decisions. I am pro not treating anyone as a second class citizen.

I grew up under authoritarianism. I support freedom.",NARAL
941,1541512506895630336,124327235,2022-06-27 20:03:16+00:00,2,1,25,0,"It's really weird that the Republican narrative is ""only loose women support abortion rights."" 

The people most likely to support it are women who are already mothers &amp; who went through a 9 month pregnancy, multiple times &amp; realized all the complications resulted from pregnancy.",NARAL
942,1541106013763522561,17870112,2022-06-26 17:08:00+00:00,26,7,137,1,"I live in New Mexico where there are no limits on receiving an abortion.  
As a Boomer I'm going to donate my money and time to make sure every woman needing abortion can get one. 
Women should not be forced to carry a pregnancy, if they don't want to.",NARAL
943,1541074610099290115,124327235,2022-06-26 15:03:13+00:00,1,0,9,0,"It is not in me to believe democrats are master strategists who are good at chess.

But the evidence is solid.

We have changed the media narrative. It’s abortion, the gun bill, and January 6th committee, all day, everywhere.

And these dipshit reporters may yet do a good thing.",NARAL
944,1541038081767362561,124327235,2022-06-26 12:38:04+00:00,84,9,250,1,"If voting didn’t work, Roe v. Wade would still be standing. Republicans elected a Republican President and Republican Senate when three Supreme Court seats were on the line, and they achieved their objective.

Voting works. We just didn’t do it.",NARAL
945,1540556922264354816,124327235,2022-06-25 04:46:07+00:00,4,1,30,0,"Every time someone tells you voting doesn't matter, ask them if their governor is a republican or democrat, and ask them if abortion is currently legal in their state.",NARAL
946,1540492257530466304,17870112,2022-06-25 00:29:09+00:00,7,0,19,0,"Abortion isn't just a Women's issue, 
Men need to step up for the women in their lives.",NARAL
947,1541538863683739649,3188819034,2022-06-27 21:48:00+00:00,2,3,9,1,"Did you know that there were no laws against abortion at the founding of the US? The first state to outlaw it was Connecticut in 1821. And abortion there was still legal pre-“quickening“ which was the detection of fetal movement, normally not detectable until 15 to 20 weeks.",NARAL
948,1541516423884771328,1123454940452741121,2022-06-27 20:18:50+00:00,0,0,2,0,"When asked if they will act to protect abortion rights and access and possibly use federal land, VP Harris - 
""We have to also recognize we are 130 odd days away from an election.""

That isn't all she said, but damn if that isn't telling.",NARAL
949,1541237521866280961,37095742,2022-06-27 01:50:34+00:00,0,1,0,0,Ladies...if you are pro-life for yourself because you would never have an abortion but you think other women have the right to choose what happens to their bodies....YOU ARE PRO CHOICE! That is literally the definition of pro choice.  Pro choice doesn't mean pro abortion.,NARAL
950,1541202721705000962,1532723026600480768,2022-06-26 23:32:17+00:00,0,0,2,0,"FYI, there are 5 Million more women than men in the US.
#SCOTUSIsCorrupt #SCOTUS #RoeVsWade #RoeVWade",NARAL
951,1541098097861746689,1532723026600480768,2022-06-26 16:36:33+00:00,0,0,1,0,"The news channels are desperately trying to move on from Roe. F them.
#MSNBC #CNN #RoeVsWade #RoeVWade #SCOTUS #SCOTUSIsCorrupt #SCOTUSIsIllegitimate",NARAL
952,1540895408678809603,1532723026600480768,2022-06-26 03:11:08+00:00,0,0,2,0,"Fact: Henry the 8th's father, Henry the 7th was born to a 12 year old mother. It was even considered crazy at the time. I find it incredibly sad.
#RoeVWade",NARAL
953,1540713260873183232,1532723026600480768,2022-06-25 15:07:21+00:00,0,1,2,0,"HAVE YOU FIGURE IT OUT YET?
White men in America HATE women.
#RoeVsWade 
#RoeVWade 
#RoeVsWadeOverturned 
#SCOTUS 
#SCOTUSIsCorrupt",NARAL
954,1540559336191041536,1532723026600480768,2022-06-25 04:55:42+00:00,0,0,1,0,"May the rogue radical SCOTUS never get another restful night's sleep for the rest of their lives. PROTEST LOUDLY.
#SCOTUS 
#SCOTUSIsCorrupt 
#scotusIsCompromised
#SCOTUSIsIllegitimate 
#RoeVsWade 
#RoeVWade",NARAL
955,1540425147814842369,1532723026600480768,2022-06-24 20:02:29+00:00,1,0,2,0,"#SCOTUS: You've awakened America and the #AngryWomenArmy.

#RoeVsWade 
#RoeVWade 
#RoeOverturned",NARAL
956,1540372706113179648,1532723026600480768,2022-06-24 16:34:06+00:00,0,0,1,0,"Women in America are now chattel.
#SCOTUS
#scotusisajoke 
#SCOTUSstench 
#scotusIsCompromised 
#SCOTUSIsCorrupt 
#RoeVsWade 
#RoeVWade",NARAL
957,1542912755618889728,1529101168206524417,2022-07-01 16:47:21+00:00,2,0,0,0,"TGIF! 

Just a reminder that Abortion is Good. 

We will not comply with fascism. 

Our equality is not up for debate. 

We claim our own liberation. 

Fvck those who try to take it.",NARAL
958,1541537378153529344,850623359826239488,2022-06-27 21:42:05+00:00,0,0,0,0,"I don’t Tweet often. Usually reply. But I’ve noticed the weird overstepping of the Left backfiring on them lately. Like Abortion. Only because they made a Federal Case out of the Miss. law and took it to POTUS : then lost Roe. Now they call POTUS illegitimate. Children, please!!",NARAL
959,1540478469888389120,845340283025817600,2022-06-24 23:34:22+00:00,0,1,11,0,nothing is a bigger ego boost than when one of the popular Catholic girls from high school heart reacts your Facebook post about abortion rights while shitting on the Catholic Church,NARAL
960,1540405569231548416,845340283025817600,2022-06-24 18:44:41+00:00,0,0,10,0,huge shoutout to the state of Oregon for keeping abortion legal and giving me a surprise $600 today,NARAL
961,1540216252517388293,845340283025817600,2022-06-24 06:12:25+00:00,0,0,14,0,"(not) to my surprise, it would appear that most men crying about abortion don’t understand that six weeks pregnant does not mean what they think it means",NARAL
962,1541449232179236865,1409089274390134787,2022-06-27 15:51:50+00:00,0,0,2,0,"Being *forced* to turn down sex because you're *afraid* that you won't be able to get an abortion is actually not that ""empowering"" for women.",NARAL
963,1541327622273105921,1409089274390134787,2022-06-27 07:48:36+00:00,0,1,0,0,"We used to say that Republicans were not serious about abortion &amp; just wanted to use it as a wedge issue.  However, it has been the Republican strategy to pack the Court with anti-abortion justices for my entire lifetime &amp; we are now seeing the fruition of that strategy.",NARAL
964,1541298955031658498,1409089274390134787,2022-06-27 05:54:41+00:00,0,0,0,0,Don't kid yourselves: The Religious Right will push to codify federal laws against abortion -- and restrict access to contraceptives.,NARAL
965,1540731027307593730,1487929942801358860,2022-06-25 16:17:56+00:00,4,2,20,0,"So-called ""Judeo-Christian"" values advocates violating the religious right of Jews to abortion",NARAL
966,1540589960163725314,814237586390740997,2022-06-25 06:57:23+00:00,2,0,4,0,"PLS take a moment today to look around at your life and ask, “WHAT ELSE have I labeled as a permanent overreaction? WHO ELSE am I not taking seriously RIGHT NOW?” There are other issues &amp; people who will grimly be proven right. We need to acknowledge that ASAP. #RoeVWade",NARAL
967,1540560467101470721,1249154673346519042,2022-06-25 05:00:12+00:00,0,0,0,0,"ppl dont ban abortion because of some sincere moral concern. they do it to disadvantage women, and they disadvantage women in order to manipulate and exploit them. it is a lifestyle, not an epiphany.",NARAL
968,1540534161416589314,1487929942801358860,2022-06-25 03:15:40+00:00,2,1,14,0,"Every time a state legalizes abortion, a Polish femboy cries",NARAL
969,1540528100915789824,1487929942801358860,2022-06-25 02:51:35+00:00,1,0,15,1,"If the Democrats truly cared about Roe v. Wade, they would have codified it in 1829",NARAL
970,1540359355555811328,1021105414358913025,2022-06-24 15:41:03+00:00,0,0,0,0,"The partisan supreme court:

""The States CANNOT regulate guns any way they like""

Also

""The States MUST regulate abortion, we don't get in the way""

Astonishingly all in the same week!",NARAL
971,1540173224822161408,1487929942801358860,2022-06-24 03:21:26+00:00,1,3,13,2,Today is the last day of Roe v. Wade existing,NARAL
972,1541657100341825538,1348010133045927936,2022-06-28 05:37:49+00:00,9,1,21,0,"You can’t be pro life and prioritize the lives of unborn babies, religious folks, and gun owners above all else. You’re forced birth fascist control freaks. Mind your own business.",NARAL
973,1541169804203069440,1348010133045927936,2022-06-26 21:21:29+00:00,14,1,98,0,Do not call anyone who’s cheering the Supreme Court’s decision to overturn Roe v. Wade “pro life.” They’re the forced birth crowd now.,NARAL
974,1540782159325265920,1368557145587908609,2022-06-25 19:41:07+00:00,0,0,2,0,"Harris County DA @kimoggforda on abortion related cases: “…we will evaluate the facts and make decisions on a case-by-case basis.”
The DA’s office can fuck off with this mealymouthed bullshit",NARAL
975,1540554305521913856,1348010133045927936,2022-06-25 04:35:43+00:00,4,1,13,0,How are Republicans going to pay for their forced birth racket if all they do is lower taxes and give handouts to corporations? Things need to happen because many times women make the decision to have an abortion because of poverty.,NARAL
976,1541858607750316032,3449515283,2022-06-28 18:58:33+00:00,0,2,9,0,"I done had to wade in on 3 different motherfuckers about abortion, Christians, and the KKK.

Anybody else want some? Cuz I'm in the mood to whoop ever'boty's ass.",NARAL
977,1541161548290445317,1503593339253370882,2022-06-26 20:48:41+00:00,1,0,0,0,"Margaret Sanger, the founder of @PPFA , wanted to exterminate black people via abortion. So, why aren't ""Black Lives Matter"" members angry at Planned Parenthood??",NARAL
978,1540656049597960195,1525979726917115907,2022-06-25 11:20:00+00:00,0,0,1,0,"I am super surprised at the amount of people that don't realize that a miscarriage is medically labeled a spontaneous abortion. If your body doesn't release a dead fetus sometimes you have to take abortion inducing medication. Like in my case, my 10 wk old fetus died at 5 wks.",NARAL
979,1540654967190700032,3449515283,2022-06-25 11:15:42+00:00,2,1,9,0,"When a state is trying to enact laws that make it illegal for a person to go to another state to get an abortion, it is MOST CLEAR that this isn't a ""states' rights"" issue, but rather an issue of trying to control women.

States' rights should not trump human rights.",NARAL
